"tax1","tax2","value"
"SRR9008218-ric-99-Bol-bigB","SRR9008263-inv-180-For-bigB",0.0271826431301659
"SRR9008263-inv-180-For-bigB","SRR9008218-ric-99-Bol-bigB",0.0271826431301659
"AR172-1-littleb-p","AR33-1-bigB-m",0.027153752200784
"AR33-1-bigB-m","AR172-1-littleb-p",0.027153752200784
"AR55-3-littleb-p","U13-1-littleb-p",0.0271158427096864
"U13-1-littleb-p","AR55-3-littleb-p",0.0271158427096864
"SRR9008184-ric-78-Ros-bigB","Cox1-1-bigB-m",0.0270327692756384
"Cox1-1-bigB-m","SRR9008184-ric-78-Ros-bigB",0.0270327692756384
"Par2-5-bigB-m","SRR9008156-sae-44-Naz-bigB",0.0270084101821449
"SRR9008156-sae-44-Naz-bigB","Par2-5-bigB-m",0.0270084101821449
"SRR9008184-ric-78-Ros-bigB","AR33-1-bigB-m",0.0269555690227076
"AR33-1-bigB-m","SRR9008184-ric-78-Ros-bigB",0.0269555690227076
"SRR9008185-ric-70-Ros-bigB","AR33-1-bigB-m",0.0269162849527984
"AR33-1-bigB-m","SRR9008185-ric-70-Ros-bigB",0.0269162849527984
"AR172-1-littleb-p","SRR9008155-ric-73-Ros-bigB",0.0269107319011009
"SRR9008155-ric-73-Ros-bigB","AR172-1-littleb-p",0.0269107319011009
"AR172-1-littleb-p","SRR9008152-ric-67-Ros-bigB",0.0268539923778621
"SRR9008152-ric-67-Ros-bigB","AR172-1-littleb-p",0.0268539923778621
"AR55-3-littleb-p","SRR9008200-ric-88-Ros-bigB",0.0267741673319846
"SRR9008200-ric-88-Ros-bigB","AR55-3-littleb-p",0.0267741673319846
"SRR9008159-ric-118-Sal-bigB","SRR9008261-inv-230-Sao-bigB",0.0266710252806428
"SRR9008261-inv-230-Sao-bigB","SRR9008159-ric-118-Sal-bigB",0.0266710252806428
"SRR9008159-ric-118-Sal-bigB","AR179-5-littleb-p",0.0264198766639711
"AR179-5-littleb-p","SRR9008159-ric-118-Sal-bigB",0.0264198766639711
"U93-2-littleb-p","SRR9008159-ric-118-Sal-bigB",0.0263980133198156
"SRR9008159-ric-118-Sal-bigB","U93-2-littleb-p",0.0263980133198156
"Par1-1-bigB-m-1","SRR9008156-sae-44-Naz-bigB",0.026277966546109
"SRR9008156-sae-44-Naz-bigB","Par1-1-bigB-m-1",0.026277966546109
"AR55-3-littleb-p","SRR9008176-ric-110-Gua-bigB",0.0262367776805902
"SRR9008176-ric-110-Gua-bigB","AR55-3-littleb-p",0.0262367776805902
"U94-1-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0262091173575983
"SRR9008146-inv-226-Cor-bigB","U94-1-littleb-p",0.0262091173575983
"SRR9008133-ric-91-Ros-littleb","Pal1-1-bigB-m",0.0261923181384494
"Pal1-1-bigB-m","SRR9008133-ric-91-Ros-littleb",0.0261923181384494
"AR163-1-bigB-m","AR33-1-bigB-m",0.0261915033590914
"AR33-1-bigB-m","AR163-1-bigB-m",0.0261915033590914
"AR56-2-littleb-p","SRR9008228-inv-199-Cor-littleb",0.0261620513838731
"SRR9008228-inv-199-Cor-littleb","AR56-2-littleb-p",0.0261620513838731
"SRR9008184-ric-78-Ros-bigB","SRR9008146-inv-226-Cor-bigB",0.0260798572360464
"SRR9008146-inv-226-Cor-bigB","SRR9008184-ric-78-Ros-bigB",0.0260798572360464
"SRR9008200-ric-88-Ros-bigB","AR33-1-bigB-m",0.0260522188871855
"AR33-1-bigB-m","SRR9008200-ric-88-Ros-bigB",0.0260522188871855
"AR56-2-littleb-p","SRR9008155-ric-73-Ros-bigB",0.0260327015951494
"SRR9008155-ric-73-Ros-bigB","AR56-2-littleb-p",0.0260327015951494
"AR169-14-bigB-p","SRR9008228-inv-199-Cor-littleb",0.0258914090829032
"SRR9008228-inv-199-Cor-littleb","AR169-14-bigB-p",0.0258914090829032
"SRR9008146-inv-226-Cor-bigB","U44-2-bigB-p",0.0258783435835445
"U44-2-bigB-p","SRR9008146-inv-226-Cor-bigB",0.0258783435835445
"AR169-14-bigB-p","SRR9008146-inv-226-Cor-bigB",0.0258746400353642
"SRR9008146-inv-226-Cor-bigB","AR169-14-bigB-p",0.0258746400353642
"SRR9008163-inv-225-Mis-littleb","SRR9008261-inv-230-Sao-bigB",0.0257453289559714
"SRR9008261-inv-230-Sao-bigB","SRR9008163-inv-225-Mis-littleb",0.0257453289559714
"AR169-14-bigB-p","AR33-1-bigB-m",0.0257208106581136
"AR33-1-bigB-m","AR169-14-bigB-p",0.0257208106581136
"SRR9008184-ric-78-Ros-bigB","U44-2-bigB-p",0.0257044623553828
"U44-2-bigB-p","SRR9008184-ric-78-Ros-bigB",0.0257044623553828
"SRR9008200-ric-88-Ros-bigB","SRR9008263-inv-180-For-bigB",0.0256828964423714
"SRR9008263-inv-180-For-bigB","SRR9008200-ric-88-Ros-bigB",0.0256828964423714
"AR56-2-littleb-p","SRR9008242-inv-224-Bra-littleb",0.0256816313634514
"SRR9008242-inv-224-Bra-littleb","AR56-2-littleb-p",0.0256816313634514
"AR56-2-littleb-p","AR169-14-bigB-p",0.0256442733964459
"AR169-14-bigB-p","AR56-2-littleb-p",0.0256442733964459
"SRR9008116-ric-115-Gua-littleb","SRR9008146-inv-226-Cor-bigB",0.0256430454908926
"SRR9008146-inv-226-Cor-bigB","SRR9008116-ric-115-Gua-littleb",0.0256430454908926
"AR119-1-bigB-m","SRR9008189-ric-105-Bol-littleb",0.0256384798254434
"SRR9008189-ric-105-Bol-littleb","AR119-1-bigB-m",0.0256384798254434
"Par1-1-bigB-m-1","SRR9008158-sae-47-Bel-bigB",0.0254574412731108
"SRR9008158-sae-47-Bel-bigB","Par1-1-bigB-m-1",0.0254574412731108
"SRR9008200-ric-88-Ros-bigB","SRR9008261-inv-230-Sao-bigB",0.0253474793537568
"SRR9008261-inv-230-Sao-bigB","SRR9008200-ric-88-Ros-bigB",0.0253474793537568
"SRR9008135-ric-76-Ros-littleb","AR33-1-bigB-m",0.0252720266119622
"AR33-1-bigB-m","SRR9008135-ric-76-Ros-littleb",0.0252720266119622
"AR104-1-littleb-p","Cox1-1-bigB-m",0.025257623781709
"Cox1-1-bigB-m","AR104-1-littleb-p",0.025257623781709
"SRR9008185-ric-70-Ros-bigB","AR179-5-littleb-p",0.0251321153215375
"AR179-5-littleb-p","SRR9008185-ric-70-Ros-bigB",0.0251321153215375
"SRR9008159-ric-118-Sal-bigB","AR33-1-bigB-m",0.0249030226794929
"AR33-1-bigB-m","SRR9008159-ric-118-Sal-bigB",0.0249030226794929
"Par1-1-bigB-m-1","SRR9008157-sae-45-Kou-bigB",0.0248748006954951
"SRR9008157-sae-45-Kou-bigB","Par1-1-bigB-m-1",0.0248748006954951
"SRR9008116-ric-115-Gua-littleb","SRR9008261-inv-230-Sao-bigB",0.0247778518278457
"SRR9008261-inv-230-Sao-bigB","SRR9008116-ric-115-Gua-littleb",0.0247778518278457
"AR55-3-littleb-p","SRR9008263-inv-180-For-bigB",0.0247614197825115
"SRR9008263-inv-180-For-bigB","AR55-3-littleb-p",0.0247614197825115
"SRR9008200-ric-88-Ros-bigB","Pal1-1-bigB-m",0.0247472168490433
"Pal1-1-bigB-m","SRR9008200-ric-88-Ros-bigB",0.0247472168490433
"SRR9008185-ric-70-Ros-bigB","SRR9008263-inv-180-For-bigB",0.0247028362768495
"SRR9008263-inv-180-For-bigB","SRR9008185-ric-70-Ros-bigB",0.0247028362768495
"SRR9008159-ric-118-Sal-bigB","Pal1-1-bigB-m",0.0245567067293121
"Pal1-1-bigB-m","SRR9008159-ric-118-Sal-bigB",0.0245567067293121
"AR169-14-bigB-p","Cox1-1-bigB-m",0.0245475162596178
"Cox1-1-bigB-m","AR169-14-bigB-p",0.0245475162596178
"SRR9008200-ric-88-Ros-bigB","SRR9008146-inv-226-Cor-bigB",0.0244438234812044
"SRR9008146-inv-226-Cor-bigB","SRR9008200-ric-88-Ros-bigB",0.0244438234812044
"SRR9008231-inv-215-Cor-littleb","AR163-1-bigB-m",0.02434203163834
"AR163-1-bigB-m","SRR9008231-inv-215-Cor-littleb",0.02434203163834
"AR55-3-littleb-p","SRR9008231-inv-215-Cor-littleb",0.0242768019195896
"SRR9008231-inv-215-Cor-littleb","AR55-3-littleb-p",0.0242768019195896
"SRR9008263-inv-180-For-bigB","Cox1-1-bigB-m",0.0242585500410196
"Cox1-1-bigB-m","SRR9008263-inv-180-For-bigB",0.0242585500410196
"AR223-1-bigB-m-1","USP3-1-bigB-m-1",0.0242512444867543
"Lad4-1-bigB-m-majorityallele","USP3-1-bigB-m-1",0.0242512444867543
"USP3-1-bigB-m-1","AR223-1-bigB-m-1",0.0242512444867543
"USP3-1-bigB-m-1","Lad4-1-bigB-m-majorityallele",0.0242512444867543
"AR119-1-bigB-m","AR179-5-littleb-p",0.0241712116008434
"AR179-5-littleb-p","AR119-1-bigB-m",0.0241712116008434
"SRR9008184-ric-78-Ros-bigB","SRR9008116-ric-115-Gua-littleb",0.0241634010283687
"SRR9008116-ric-115-Gua-littleb","SRR9008184-ric-78-Ros-bigB",0.0241634010283687
"AR119-1-bigB-m","SRR9008146-inv-226-Cor-bigB",0.0240407020745738
"SRR9008146-inv-226-Cor-bigB","AR119-1-bigB-m",0.0240407020745738
"Cox1-1-bigB-m","SRR7028261-AL-139-littleb-p",0.0236862951223794
"SRR7028261-AL-139-littleb-p","Cox1-1-bigB-m",0.0236862951223794
"AR119-1-bigB-m","SRR9008133-ric-91-Ros-littleb",0.0236569835778861
"SRR9008133-ric-91-Ros-littleb","AR119-1-bigB-m",0.0236569835778861
"AR172-1-littleb-p","AR163-1-bigB-m",0.0236040662584152
"AR163-1-bigB-m","AR172-1-littleb-p",0.0236040662584152
"SRR9008261-inv-230-Sao-bigB","AR163-1-bigB-m",0.0235446456423287
"AR163-1-bigB-m","SRR9008261-inv-230-Sao-bigB",0.0235446456423287
"Pal1-1-bigB-m","SRR9008242-inv-224-Bra-littleb",0.0234628821747684
"SRR9008242-inv-224-Bra-littleb","Pal1-1-bigB-m",0.0234628821747684
"SRR9008155-ric-73-Ros-bigB","AR179-5-littleb-p",0.0233836713286004
"AR179-5-littleb-p","SRR9008155-ric-73-Ros-bigB",0.0233836713286004
"AR169-14-bigB-p","SRR9008263-inv-180-For-bigB",0.0233626607700086
"SRR9008263-inv-180-For-bigB","AR169-14-bigB-p",0.0233626607700086
"AR56-2-littleb-p","SRR9008218-ric-99-Bol-bigB",0.0233343330103091
"SRR9008218-ric-99-Bol-bigB","AR56-2-littleb-p",0.0233343330103091
"SRR9008228-inv-199-Cor-littleb","SRR9008163-inv-225-Mis-littleb",0.023319057101009
"SRR9008163-inv-225-Mis-littleb","SRR9008228-inv-199-Cor-littleb",0.023319057101009
"SRR9008176-ric-110-Gua-bigB","AR179-5-littleb-p",0.0232672523901026
"AR179-5-littleb-p","SRR9008176-ric-110-Gua-bigB",0.0232672523901026
"U93-2-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0232353110888648
"SRR9008146-inv-226-Cor-bigB","U93-2-littleb-p",0.0232353110888648
"AR56-2-littleb-p","SRR9008231-inv-215-Cor-littleb",0.023196301861482
"SRR9008231-inv-215-Cor-littleb","AR56-2-littleb-p",0.023196301861482
"U13-1-littleb-p","SRR9008184-ric-78-Ros-bigB",0.023161912548892
"SRR9008184-ric-78-Ros-bigB","U13-1-littleb-p",0.023161912548892
"U93-2-littleb-p","SRR9008185-ric-70-Ros-bigB",0.0231011967925986
"SRR9008185-ric-70-Ros-bigB","U93-2-littleb-p",0.0231011967925986
"AR55-3-littleb-p","AR33-1-bigB-m",0.0230721674415833
"AR33-1-bigB-m","AR55-3-littleb-p",0.0230721674415833
"SRR7028246-AL-150-bigB-m","AR163-1-bigB-m",0.0230140393343392
"AR163-1-bigB-m","SRR7028246-AL-150-bigB-m",0.0230140393343392
"AR56-2-littleb-p","SRR9008152-ric-67-Ros-bigB",0.0229358026618715
"SRR9008152-ric-67-Ros-bigB","AR56-2-littleb-p",0.0229358026618715
"SRR9008135-ric-76-Ros-littleb","SRR9008159-ric-118-Sal-bigB",0.0228670046284455
"SRR9008159-ric-118-Sal-bigB","SRR9008135-ric-76-Ros-littleb",0.0228670046284455
"AR172-1-littleb-p","SRR9008263-inv-180-For-bigB",0.0228216517332648
"SRR9008263-inv-180-For-bigB","AR172-1-littleb-p",0.0228216517332648
"SRR9008184-ric-78-Ros-bigB","AR163-1-bigB-m",0.0227893150515101
"AR163-1-bigB-m","SRR9008184-ric-78-Ros-bigB",0.0227893150515101
"SRR9008159-ric-118-Sal-bigB","SRR9008146-inv-226-Cor-bigB",0.022777712960772
"SRR9008146-inv-226-Cor-bigB","SRR9008159-ric-118-Sal-bigB",0.022777712960772
"SRR9008155-ric-73-Ros-bigB","AR33-1-bigB-m",0.0226463049028354
"AR33-1-bigB-m","SRR9008155-ric-73-Ros-bigB",0.0226463049028354
"SRR9008185-ric-70-Ros-bigB","Pal1-1-bigB-m",0.0225742682049189
"Pal1-1-bigB-m","SRR9008185-ric-70-Ros-bigB",0.0225742682049189
"AR119-1-bigB-m","AR33-1-bigB-m",0.0225023279669812
"AR33-1-bigB-m","AR119-1-bigB-m",0.0225023279669812
"AR55-3-littleb-p","Cox1-1-bigB-m",0.0224172738807707
"Cox1-1-bigB-m","AR55-3-littleb-p",0.0224172738807707
"U94-1-littleb-p","Pal1-1-bigB-m",0.0224101184331388
"Pal1-1-bigB-m","U94-1-littleb-p",0.0224101184331388
"SRR9008263-inv-180-For-bigB","U44-2-bigB-p",0.0224006952293819
"U44-2-bigB-p","SRR9008263-inv-180-For-bigB",0.0224006952293819
"U93-2-littleb-p","Pal1-1-bigB-m",0.0223878815981751
"Pal1-1-bigB-m","U93-2-littleb-p",0.0223878815981751
"SRR9008116-ric-115-Gua-littleb","U44-2-bigB-p",0.0223855166566413
"U44-2-bigB-p","SRR9008116-ric-115-Gua-littleb",0.0223855166566413
"AR172-1-littleb-p","Pal1-1-bigB-m",0.0223505239545063
"Pal1-1-bigB-m","AR172-1-littleb-p",0.0223505239545063
"SRR9008263-inv-180-For-bigB","SRR9008228-inv-199-Cor-littleb",0.0222973405492755
"SRR9008228-inv-199-Cor-littleb","SRR9008263-inv-180-For-bigB",0.0222973405492755
"SRR9008185-ric-70-Ros-bigB","SRR9008261-inv-230-Sao-bigB",0.0222362358045007
"SRR9008261-inv-230-Sao-bigB","SRR9008185-ric-70-Ros-bigB",0.0222362358045007
"SRR9008184-ric-78-Ros-bigB","SRR9008242-inv-224-Bra-littleb",0.0220935777258794
"SRR9008242-inv-224-Bra-littleb","SRR9008184-ric-78-Ros-bigB",0.0220935777258794
"SRR9008185-ric-70-Ros-bigB","AR163-1-bigB-m",0.0220566592788244
"AR163-1-bigB-m","SRR9008185-ric-70-Ros-bigB",0.0220566592788244
"SRR9008200-ric-88-Ros-bigB","AR163-1-bigB-m",0.0220359013476686
"AR163-1-bigB-m","SRR9008200-ric-88-Ros-bigB",0.0220359013476686
"AR172-1-littleb-p","Cox1-1-bigB-m",0.0219858339743208
"Cox1-1-bigB-m","AR172-1-littleb-p",0.0219858339743208
"AR56-2-littleb-p","SRR9008173-mac-146-Col-littleb",0.0219829882630955
"SRR9008173-mac-146-Col-littleb","AR56-2-littleb-p",0.0219829882630955
"U93-2-littleb-p","AR163-1-bigB-m",0.0219059308000308
"AR163-1-bigB-m","U93-2-littleb-p",0.0219059308000308
"SRR9008176-ric-110-Gua-bigB","SRR9008263-inv-180-For-bigB",0.0218673858226334
"SRR9008263-inv-180-For-bigB","SRR9008176-ric-110-Gua-bigB",0.0218673858226334
"SRR9008176-ric-110-Gua-bigB","SRR9008261-inv-230-Sao-bigB",0.0217720654257204
"SRR9008261-inv-230-Sao-bigB","SRR9008176-ric-110-Gua-bigB",0.0217720654257204
"AR179-5-littleb-p","U44-2-bigB-p",0.0217653094679156
"U44-2-bigB-p","AR179-5-littleb-p",0.0217653094679156
"U94-1-littleb-p","SRR9008159-ric-118-Sal-bigB",0.0217549700297702
"SRR9008159-ric-118-Sal-bigB","U94-1-littleb-p",0.0217549700297702
"SRR9008218-ric-99-Bol-bigB","AR33-1-bigB-m",0.021744549757457
"AR33-1-bigB-m","SRR9008218-ric-99-Bol-bigB",0.021744549757457
"SRR9008261-inv-230-Sao-bigB","SRR9008165-mac-143-Gua-littleb",0.021693308068424
"SRR9008165-mac-143-Gua-littleb","SRR9008261-inv-230-Sao-bigB",0.021693308068424
"AR55-3-littleb-p","SRR9008173-mac-146-Col-littleb",0.0215787936580298
"SRR9008173-mac-146-Col-littleb","AR55-3-littleb-p",0.0215787936580298
"SRR9008135-ric-76-Ros-littleb","Pal1-1-bigB-m",0.0214784093265166
"Pal1-1-bigB-m","SRR9008135-ric-76-Ros-littleb",0.0214784093265166
"U13-1-littleb-p","SRR9008146-inv-226-Cor-bigB",0.0214742890743284
"SRR9008146-inv-226-Cor-bigB","U13-1-littleb-p",0.0214742890743284
"SRR9008152-ric-67-Ros-bigB","SRR9008263-inv-180-For-bigB",0.0214295644344784
"SRR9008263-inv-180-For-bigB","SRR9008152-ric-67-Ros-bigB",0.0214295644344784
"SRR9008152-ric-67-Ros-bigB","AR33-1-bigB-m",0.0213275614434751
"AR33-1-bigB-m","SRR9008152-ric-67-Ros-bigB",0.0213275614434751
"SRR9008135-ric-76-Ros-littleb","U44-2-bigB-p",0.021310067949941
"U44-2-bigB-p","SRR9008135-ric-76-Ros-littleb",0.021310067949941
"SRR9008263-inv-180-For-bigB","SRR9008242-inv-224-Bra-littleb",0.0212627566170757
"SRR9008242-inv-224-Bra-littleb","SRR9008263-inv-180-For-bigB",0.0212627566170757
"SRR9008116-ric-115-Gua-littleb","SRR9008263-inv-180-For-bigB",0.0212381782155869
"SRR9008263-inv-180-For-bigB","SRR9008116-ric-115-Gua-littleb",0.0212381782155869
"U94-1-littleb-p","SRR9008218-ric-99-Bol-bigB",0.0212251076903779
"SRR9008218-ric-99-Bol-bigB","U94-1-littleb-p",0.0212251076903779
"AR56-2-littleb-p","SRR9008163-inv-225-Mis-littleb",0.0211996108045167
"SRR9008163-inv-225-Mis-littleb","AR56-2-littleb-p",0.0211996108045167
"SRR9008133-ric-91-Ros-littleb","SRR9008263-inv-180-For-bigB",0.0211909532833983
"SRR9008263-inv-180-For-bigB","SRR9008133-ric-91-Ros-littleb",0.0211909532833983
"SRR7028246-AL-150-bigB-m","SRR9008163-inv-225-Mis-littleb",0.0211868510558492
"SRR9008163-inv-225-Mis-littleb","SRR7028246-AL-150-bigB-m",0.0211868510558492
"U94-1-littleb-p","SRR9008261-inv-230-Sao-bigB",0.0211342037105955
"SRR9008261-inv-230-Sao-bigB","U94-1-littleb-p",0.0211342037105955
"AR56-2-littleb-p","AR104-1-littleb-p",0.0210646213369348
"AR104-1-littleb-p","AR56-2-littleb-p",0.0210646213369348
"SRR9008185-ric-70-Ros-bigB","SRR9008116-ric-115-Gua-littleb",0.021058610890347
"SRR9008116-ric-115-Gua-littleb","SRR9008185-ric-70-Ros-bigB",0.021058610890347
"AR169-14-bigB-p","U44-2-bigB-p",0.0210241869538525
"U44-2-bigB-p","AR169-14-bigB-p",0.0210241869538525
"AR119-1-bigB-m","SRR7028246-AL-150-bigB-m",0.0209785298562206
"SRR7028246-AL-150-bigB-m","AR119-1-bigB-m",0.0209785298562206
"AR55-3-littleb-p","U44-2-bigB-p",0.0209327978802245
"U44-2-bigB-p","AR55-3-littleb-p",0.0209327978802245
"SRR9008116-ric-115-Gua-littleb","SRR7028246-AL-150-bigB-m",0.0208090096665088
"SRR7028246-AL-150-bigB-m","SRR9008116-ric-115-Gua-littleb",0.0208090096665088
"SRR9008133-ric-91-Ros-littleb","AR163-1-bigB-m",0.0207285786607577
"AR163-1-bigB-m","SRR9008133-ric-91-Ros-littleb",0.0207285786607577
"U13-1-littleb-p","AR119-1-bigB-m",0.0207101404965806
"AR119-1-bigB-m","U13-1-littleb-p",0.0207101404965806
"SRR9008176-ric-110-Gua-bigB","AR33-1-bigB-m",0.0206952338660721
"AR33-1-bigB-m","SRR9008176-ric-110-Gua-bigB",0.0206952338660721
"SRR7028246-AL-150-bigB-m","U14-1-littleb-p",0.020693286896548
"U14-1-littleb-p","SRR7028246-AL-150-bigB-m",0.020693286896548
"AR104-1-littleb-p","SRR9008261-inv-230-Sao-bigB",0.0206896829053301
"SRR9008261-inv-230-Sao-bigB","AR104-1-littleb-p",0.0206896829053301
"AR172-1-littleb-p","AR119-1-bigB-m",0.0206766909532179
"AR119-1-bigB-m","AR172-1-littleb-p",0.0206766909532179
"AR56-2-littleb-p","SRR9008165-mac-143-Gua-littleb",0.0206535684197783
"SRR9008165-mac-143-Gua-littleb","AR56-2-littleb-p",0.0206535684197783
"SRR9008116-ric-115-Gua-littleb","Pal1-1-bigB-m",0.0206134890791494
"Pal1-1-bigB-m","SRR9008116-ric-115-Gua-littleb",0.0206134890791494
"SRR9008152-ric-67-Ros-bigB","AR179-5-littleb-p",0.0205865595670799
"AR179-5-littleb-p","SRR9008152-ric-67-Ros-bigB",0.0205865595670799
"SRR9008263-inv-180-For-bigB","SRR9008173-mac-146-Col-littleb",0.0205855484049925
"SRR9008173-mac-146-Col-littleb","SRR9008263-inv-180-For-bigB",0.0205855484049925
"AR223-1-bigB-m-1","Copa2-1-bigB-m-1",0.0205782329114026
"Lad4-1-bigB-m-majorityallele","Copa2-1-bigB-m-1",0.0205782329114026
"Copa2-1-bigB-m-1","AR223-1-bigB-m-1",0.0205782329114026
"Copa2-1-bigB-m-1","Lad4-1-bigB-m-majorityallele",0.0205782329114026
"AR119-1-bigB-m","Cox1-1-bigB-m",0.0205696947074184
"Cox1-1-bigB-m","AR119-1-bigB-m",0.0205696947074184
"USP3-1-bigB-m-1","SRR9008158-sae-47-Bel-bigB",0.0205277086368983
"SRR9008158-sae-47-Bel-bigB","USP3-1-bigB-m-1",0.0205277086368983
"SRR9008263-inv-180-For-bigB","Pal1-1-bigB-m",0.0204749387219436
"Pal1-1-bigB-m","SRR9008263-inv-180-For-bigB",0.0204749387219436
"AR55-3-littleb-p","SRR9008218-ric-99-Bol-bigB",0.0204478483659738
"SRR9008218-ric-99-Bol-bigB","AR55-3-littleb-p",0.0204478483659738
"SRR7028246-AL-150-bigB-m","SRR9008228-inv-199-Cor-littleb",0.0204219305428926
"SRR9008228-inv-199-Cor-littleb","SRR7028246-AL-150-bigB-m",0.0204219305428926
"U93-2-littleb-p","SRR9008218-ric-99-Bol-bigB",0.0203960447311742
"SRR9008218-ric-99-Bol-bigB","U93-2-littleb-p",0.0203960447311742
"SRR9008189-ric-105-Bol-littleb","SRR9008155-ric-73-Ros-bigB",0.0203789830250487
"SRR9008155-ric-73-Ros-bigB","SRR9008189-ric-105-Bol-littleb",0.0203789830250487
"AR55-3-littleb-p","Km466-8-littleb-p",0.0202479380772858
"Km466-8-littleb-p","AR55-3-littleb-p",0.0202479380772858
"SRR9008159-ric-118-Sal-bigB","Cox1-1-bigB-m",0.0202440354225232
"Cox1-1-bigB-m","SRR9008159-ric-118-Sal-bigB",0.0202440354225232
"SRR9008218-ric-99-Bol-bigB","SRR9008228-inv-199-Cor-littleb",0.0202315229005195
"SRR9008228-inv-199-Cor-littleb","SRR9008218-ric-99-Bol-bigB",0.0202315229005195
"SRR9008189-ric-105-Bol-littleb","SRR9008146-inv-226-Cor-bigB",0.0202263966792188
"SRR9008146-inv-226-Cor-bigB","SRR9008189-ric-105-Bol-littleb",0.0202263966792188
"Copa2-1-bigB-m-1","SRR9008156-sae-44-Naz-bigB",0.0201595398332638
"SRR9008156-sae-44-Naz-bigB","Copa2-1-bigB-m-1",0.0201595398332638
"AR56-2-littleb-p","AR179-5-littleb-p",0.02015379732237
"AR179-5-littleb-p","AR56-2-littleb-p",0.02015379732237
"SRR9008155-ric-73-Ros-bigB","SRR9008261-inv-230-Sao-bigB",0.0201005865095078
"SRR9008261-inv-230-Sao-bigB","SRR9008155-ric-73-Ros-bigB",0.0201005865095078
"AR56-2-littleb-p","Km466-8-littleb-p",0.0200973396802308
"Km466-8-littleb-p","AR56-2-littleb-p",0.0200973396802308
"SRR7028246-AL-150-bigB-m","U44-2-bigB-p",0.0200855247837871
"U44-2-bigB-p","SRR7028246-AL-150-bigB-m",0.0200855247837871
"SRR9008218-ric-99-Bol-bigB","SRR9008261-inv-230-Sao-bigB",0.0200638366988952
"SRR9008261-inv-230-Sao-bigB","SRR9008218-ric-99-Bol-bigB",0.0200638366988952
"AR55-3-littleb-p","AR169-14-bigB-p",0.0200555045460787
"AR169-14-bigB-p","AR55-3-littleb-p",0.0200555045460787
"SRR9008184-ric-78-Ros-bigB","SRR9008263-inv-180-For-bigB",0.0200534914740064
"SRR9008263-inv-180-For-bigB","SRR9008184-ric-78-Ros-bigB",0.0200534914740064
"SRR9008163-inv-225-Mis-littleb","SRR9008146-inv-226-Cor-bigB",0.0200107097299854
"SRR9008146-inv-226-Cor-bigB","SRR9008163-inv-225-Mis-littleb",0.0200107097299854
"Pal1-1-bigB-m","AR163-1-bigB-m",0.0200099071967462
"AR163-1-bigB-m","Pal1-1-bigB-m",0.0200099071967462
"Cox1-1-bigB-m","SRR9008165-mac-143-Gua-littleb",0.0199930077476838
"SRR9008165-mac-143-Gua-littleb","Cox1-1-bigB-m",0.0199930077476838
"U93-2-littleb-p","SRR7028246-AL-150-bigB-m",0.0198971133202114
"SRR7028246-AL-150-bigB-m","U93-2-littleb-p",0.0198971133202114
"SRR9008184-ric-78-Ros-bigB","SRR7028246-AL-150-bigB-m",0.0196991920169547
"SRR7028246-AL-150-bigB-m","SRR9008184-ric-78-Ros-bigB",0.0196991920169547
"SRR9008133-ric-91-Ros-littleb","SRR7028246-AL-150-bigB-m",0.019686915661834
"SRR7028246-AL-150-bigB-m","SRR9008133-ric-91-Ros-littleb",0.019686915661834
"SRR9008135-ric-76-Ros-littleb","SRR9008176-ric-110-Gua-bigB",0.0196784893892337
"SRR9008176-ric-110-Gua-bigB","SRR9008135-ric-76-Ros-littleb",0.0196784893892337
"SRR9008135-ric-76-Ros-littleb","Cox1-1-bigB-m",0.0196426296960904
"Cox1-1-bigB-m","SRR9008135-ric-76-Ros-littleb",0.0196426296960904
"SRR9008185-ric-70-Ros-bigB","U44-2-bigB-p",0.0196341902179483
"U44-2-bigB-p","SRR9008185-ric-70-Ros-bigB",0.0196341902179483
"SRR7028246-AL-150-bigB-m","SRR9008173-mac-146-Col-littleb",0.0196053059821362
"SRR9008173-mac-146-Col-littleb","SRR7028246-AL-150-bigB-m",0.0196053059821362
"AR169-14-bigB-p","AR163-1-bigB-m",0.0195501287332087
"AR163-1-bigB-m","AR169-14-bigB-p",0.0195501287332087
"SRR9008218-ric-99-Bol-bigB","Cox1-1-bigB-m",0.0195405710808263
"Cox1-1-bigB-m","SRR9008218-ric-99-Bol-bigB",0.0195405710808263
"AR55-3-littleb-p","SRR9008155-ric-73-Ros-bigB",0.0195103276781031
"SRR9008155-ric-73-Ros-bigB","AR55-3-littleb-p",0.0195103276781031
"SRR9008155-ric-73-Ros-bigB","SRR9008263-inv-180-For-bigB",0.0194773979480385
"SRR9008263-inv-180-For-bigB","SRR9008155-ric-73-Ros-bigB",0.0194773979480385
"AR169-14-bigB-p","SRR7028246-AL-150-bigB-m",0.0194043376597137
"SRR7028246-AL-150-bigB-m","AR169-14-bigB-p",0.0194043376597137
"SRR9008155-ric-73-Ros-bigB","Pal1-1-bigB-m",0.0193990307464535
"Pal1-1-bigB-m","SRR9008155-ric-73-Ros-bigB",0.0193990307464535
"Cox1-1-bigB-m","AR163-1-bigB-m",0.0193923479878846
"AR163-1-bigB-m","Cox1-1-bigB-m",0.0193923479878846
